Assay Type,Target Name,pEC50,MW,LogP,H_Donors,H_Acceptors,TPSA,Ring_Count,Rotatable_Bonds
F,Dopamine D4 receptor,7.161150909262744,311.389,1.867199999999999,1.0,6.0,64.85000000000001,3.0,5.0
F,Dopamine D4 receptor,7.305394801066432,316.43,2.5337000000000005,1.0,6.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,6.962573502059376,337.4670000000001,3.6395000000000026,0.0,4.0,28.07,3.0,7.0
F,Dopamine D4 receptor,7.3124710387853655,362.47700000000015,3.511180000000003,0.0,5.0,51.86,3.0,7.0
F,Dopamine D4 receptor,6.471083299722345,367.49300000000017,3.648100000000003,0.0,5.0,37.3,3.0,8.0
F,Dopamine D4 receptor,5.5718652059712115,367.4930000000001,3.648100000000003,0.0,5.0,37.3,3.0,8.0
F,Dopamine D4 receptor,5.0,367.4930000000001,3.648100000000003,0.0,5.0,37.3,3.0,8.0
F,Dopamine D4 receptor,6.459670525209126,381.52000000000015,4.038200000000003,0.0,5.0,37.3,3.0,9.0
F,Dopamine D4 receptor,6.2262135550188065,399.5100000000002,4.1757000000000035,0.0,5.0,37.3,3.0,8.0
F,Dopamine D4 receptor,6.221125527997261,399.5100000000002,4.1757000000000035,0.0,5.0,37.3,3.0,8.0
F,Dopamine D4 receptor,6.856985199745905,363.46500000000015,2.9061800000000018,0.0,6.0,64.75,3.0,7.0
F,Dopamine D4 receptor,6.5968794788241825,352.48200000000014,3.342920000000002,0.0,5.0,40.96,3.0,7.0
F,Dopamine D4 receptor,6.211124884224583,339.4430000000001,2.4295,0.0,6.0,53.85,3.0,7.0
F,Dopamine D4 receptor,7.087246696328677,344.4840000000001,3.096000000000002,0.0,6.0,40.96,3.0,7.0
F,Dopamine D4 receptor,7.494850021680094,324.42800000000005,2.644400000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.617982957425132,324.42800000000005,2.644400000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.54515513999149,338.4550000000001,3.034500000000002,0.0,5.0,40.96,3.0,7.0
F,Dopamine D4 receptor,7.346787486224656,338.4550000000001,3.034500000000002,0.0,5.0,40.96,3.0,7.0
F,Dopamine D4 receptor,6.494850021680094,352.48200000000014,3.4246000000000025,0.0,5.0,40.96,3.0,8.0
F,Dopamine D4 receptor,6.4179366370882915,366.5090000000001,3.814700000000003,0.0,5.0,40.96,3.0,9.0
F,Dopamine D4 receptor,6.785156151952302,352.48200000000014,3.4230000000000027,0.0,5.0,40.96,3.0,7.0
F,Dopamine D4 receptor,6.455931955649724,350.4660000000001,3.2006000000000014,0.0,5.0,40.96,3.0,8.0
F,Dopamine D4 receptor,7.481486060122112,349.43800000000016,2.5381800000000005,0.0,6.0,64.75,3.0,7.0
F,Dopamine D4 receptor,7.663540266151471,310.401,2.472200000000001,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,7.619788758288394,344.846,3.125600000000002,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,7.6020599913279625,344.846,3.125600000000002,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,8.3767507096021,324.42800000000005,2.7806200000000008,1.0,5.0,51.96,3.0,5.0
F,Dopamine D4 receptor,7.692503962086787,324.42800000000005,2.7806200000000008,1.0,5.0,51.96,3.0,5.0
F,Dopamine D4 receptor,7.767003889607846,328.391,2.611300000000001,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,7.924453038607469,344.846,3.125600000000002,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,8.638272163982407,324.4280000000001,2.7806200000000008,1.0,5.0,51.96,3.0,5.0
F,Dopamine D4 receptor,7.882728704344236,335.41100000000006,2.3438800000000004,1.0,6.0,75.75,3.0,5.0
F,Dopamine D4 receptor,7.508638306165727,328.391,2.611300000000001,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,6.323306390375134,344.846,3.125600000000002,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,7.712198270069774,346.38100000000003,2.750400000000001,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,7.339134521996131,338.4550000000001,3.0890400000000016,1.0,5.0,51.96,3.0,5.0
F,Dopamine D4 receptor,8.050609993355087,346.38100000000003,2.750400000000001,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,5.0,430.5520000000002,4.359620000000003,1.0,6.0,61.19,4.0,8.0
F,Dopamine D4 receptor,7.716698771296451,340.4270000000001,2.4862200000000003,2.0,6.0,72.19,3.0,5.0
F,Dopamine D4 receptor,8.356547323513812,310.401,2.472200000000001,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,6.217527375833714,357.8850000000001,4.3552000000000035,0.0,4.0,37.72,3.0,6.0
F,Dopamine D4 receptor,8.0,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D4 receptor,7.6777807052660805,347.84200000000004,3.6381000000000037,2.0,4.0,52.93000000000001,4.0,2.0
F,Dopamine D4 receptor,6.638272163982407,269.3,2.0939,3.0,4.0,61.72,4.0,0.0
F,Dopamine D4 receptor,7.022276394711152,269.3,2.0939,3.0,4.0,61.72,4.0,0.0
F,Dopamine D4 receptor,6.958607314841775,269.3,2.0939,3.0,4.0,61.72,4.0,0.0
F,Dopamine D4 receptor,7.769551078621726,267.32800000000003,2.6477000000000004,3.0,3.0,52.49,4.0,0.0
F,Dopamine D4 receptor,8.301029995663981,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,7.906578314837765,293.3740000000001,2.2801,1.0,4.0,48.05,4.0,3.0
F,Dopamine D4 receptor,7.853871964321762,309.41300000000007,3.208120000000002,1.0,3.0,45.230000000000004,3.0,4.0
F,Dopamine D4 receptor,7.154901959985743,324.4240000000001,3.5187200000000027,2.0,3.0,52.57000000000001,3.0,4.0
F,Dopamine D4 receptor,8.096910013008056,324.4240000000001,3.5187200000000027,2.0,3.0,52.57000000000001,3.0,4.0
F,Dopamine D4 receptor,6.29073003902417,326.4150000000001,3.952220000000003,1.0,2.0,32.34,3.0,4.0
F,Dopamine D4 receptor,6.376750709602099,338.4510000000001,3.8217200000000027,1.0,3.0,41.57,3.0,5.0
F,Dopamine D4 receptor,6.468521082957745,322.4520000000001,4.121540000000004,1.0,2.0,32.34,3.0,4.0
F,Dopamine D4 receptor,9.0,326.4150000000001,3.952220000000003,1.0,2.0,32.34,3.0,4.0
F,Dopamine D4 receptor,8.096910013008056,333.4350000000001,3.6848000000000027,1.0,3.0,56.13,3.0,4.0
F,Dopamine D4 receptor,6.769551078621726,308.42500000000007,3.813120000000003,1.0,2.0,32.34,3.0,4.0
F,Dopamine D4 receptor,8.045757490560675,309.41300000000007,2.956920000000001,1.0,3.0,45.230000000000004,3.0,4.0
F,Dopamine D4 receptor,8.008773924307505,315.44200000000006,3.0184200000000017,1.0,4.0,45.230000000000004,3.0,4.0
F,Dopamine D4 receptor,6.686132779630847,338.4510000000001,3.570520000000002,1.0,3.0,41.57,3.0,5.0
F,Dopamine D4 receptor,7.920818753952375,292.3860000000001,3.3375000000000012,1.0,3.0,44.81,4.0,3.0
F,Dopamine D4 receptor,9.0,315.44200000000006,3.2696200000000024,1.0,4.0,45.230000000000004,3.0,4.0
F,Dopamine D4 receptor,8.42021640338319,325.4120000000001,2.9137200000000014,2.0,4.0,65.46000000000001,3.0,4.0
F,Dopamine D4 receptor,7.443697499232712,334.4230000000001,3.0798000000000014,1.0,4.0,69.02000000000001,3.0,4.0
F,Dopamine D4 receptor,7.3979400086720375,339.439,3.2167200000000022,1.0,4.0,54.46,3.0,5.0
F,Dopamine D4 receptor,7.221848749616356,343.85800000000006,3.8615200000000023,1.0,3.0,45.230000000000004,3.0,4.0
F,Dopamine D4 receptor,6.954677021213342,337.46700000000004,3.770520000000003,1.0,3.0,45.230000000000004,3.0,5.0
F,Dopamine D4 receptor,6.838631997765025,398.7210000000001,4.859900000000003,1.0,3.0,45.230000000000004,3.0,4.0
F,Dopamine D4 receptor,6.619788758288394,357.8850000000001,4.169940000000002,1.0,3.0,45.230000000000004,3.0,4.0
F,Dopamine D4 receptor,5.501689446210399,312.373,1.2818999999999998,1.0,4.0,72.17,3.0,4.0
F,Dopamine D4 receptor,5.889410289700751,346.818,1.9352999999999996,1.0,4.0,72.17,3.0,4.0
F,Dopamine D4 receptor,6.939302159646388,361.44500000000005,3.0401000000000016,1.0,3.0,59.28,4.0,4.0
F,Dopamine D4 receptor,6.798602875679548,375.8560000000001,2.5489000000000006,1.0,4.0,68.51,3.0,5.0
F,Dopamine D4 receptor,6.164309428507575,355.4380000000001,2.20392,1.0,4.0,68.51,3.0,5.0
F,Dopamine D4 receptor,7.045757490560675,339.4390000000001,2.5037400000000005,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.200659450546418,363.82000000000005,2.679400000000001,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.42021640338319,339.43900000000014,2.5037400000000005,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.070581074285707,393.4090000000001,3.214120000000002,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.346787486224656,380.2750000000001,3.1937000000000015,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.769551078621726,429.826,3.438900000000002,1.0,4.0,68.51,3.0,5.0
F,Dopamine D4 receptor,7.301029995663981,343.40200000000016,2.3344200000000006,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,5.609064892896621,359.8570000000002,2.848720000000001,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.075720713938118,336.3950000000001,1.7585799999999998,1.0,4.0,83.07000000000001,3.0,4.0
F,Dopamine D4 receptor,6.489454989793388,355.4380000000001,2.2856000000000005,1.0,4.0,68.51,3.0,6.0
F,Dopamine D4 receptor,7.167491087293763,337.42300000000006,2.5299000000000005,1.0,3.0,59.28,3.0,5.0
F,Dopamine D4 receptor,7.050609993355087,325.4120000000001,2.1953199999999997,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.274088367704952,311.385,1.8868999999999998,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.531652669587842,317.4330000000002,1.9482999999999997,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.325138859262188,397.372,3.296000000000001,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.987162775294828,347.365,2.4163000000000006,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.899629454882437,359.8570000000001,3.099920000000001,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.460923901207224,394.30200000000013,3.753320000000002,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.460923901207224,339.4390000000001,2.7549400000000013,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.872895201635193,370.4090000000001,2.3547200000000004,1.0,5.0,102.42,3.0,5.0
F,Dopamine D4 receptor,7.221848749616356,343.4020000000001,2.5856200000000005,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.7447274948966935,343.40200000000016,2.5856200000000005,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.180456064458132,404.3080000000002,3.2090200000000006,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.2839966563652006,339.4390000000001,2.7549400000000013,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.468521082957745,355.43800000000005,2.455120000000001,1.0,4.0,68.51,3.0,5.0
F,Dopamine D4 receptor,6.7447274948966935,380.2750000000001,3.4449000000000014,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.795880017344075,380.2750000000001,3.4449000000000023,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.443697499232712,387.48300000000006,3.805100000000002,1.0,3.0,59.28,4.0,5.0
F,Dopamine D4 receptor,7.022276394711152,339.4390000000001,2.700500000000001,1.0,3.0,59.28,3.0,5.0
F,Dopamine D4 receptor,7.0,357.47900000000004,2.860000000000001,1.0,4.0,59.28,3.0,5.0
F,Dopamine D4 receptor,6.8696662315049934,395.38100000000003,3.0367000000000006,1.0,4.0,68.51,3.0,5.0
F,Dopamine D4 receptor,6.255707016877324,369.4650000000001,2.925300000000002,1.0,4.0,68.51,3.0,6.0
F,Dopamine D4 receptor,7.2076083105017466,345.83000000000004,2.7915,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.568636235841013,329.375,2.2771999999999997,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.070581074285707,329.375,2.2771999999999997,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,6.795880017344075,329.375,2.2771999999999997,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.119186407719209,379.382,3.156900000000001,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.494850021680094,325.4120000000001,2.4465200000000005,1.0,3.0,59.28,3.0,4.0
F,Dopamine D4 receptor,7.267606240177032,308.38500000000005,2.5759000000000007,1.0,3.0,58.86,4.0,3.0
F,Dopamine D4 receptor,8.657577319177793,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D4 receptor,8.366531544420413,267.328,2.8499000000000025,2.0,3.0,43.7,4.0,0.0
F,Dopamine D4 receptor,8.619788758288394,309.3730000000001,1.9856999999999998,2.0,5.0,68.28,4.0,3.0
B,Dopamine D4 receptor,9.79997073344623,349.47800000000007,3.1781000000000024,0.0,3.0,26.790000000000006,4.0,5.0
B,Dopamine D4 receptor,7.910094888560602,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
B,Dopamine D4 receptor,7.0400051616715835,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D4 receptor,8.744727494896694,491.61100000000016,4.267400000000003,2.0,5.0,60.080000000000005,4.0,10.0
F,Dopamine D4 receptor,8.060480747381382,473.62100000000015,4.128300000000003,2.0,5.0,60.080000000000005,4.0,10.0
F,Dopamine D4 receptor,7.3872161432802645,491.61100000000016,4.267400000000003,2.0,5.0,60.080000000000005,4.0,10.0
B,Dopamine D4 receptor,6.468521082957745,491.61100000000016,4.267400000000003,2.0,5.0,60.080000000000005,4.0,10.0
B,Dopamine D4 receptor,6.6020599913279625,473.62100000000015,4.128300000000003,2.0,5.0,60.080000000000005,4.0,10.0
B,Dopamine D4 receptor,6.301029995663981,491.61100000000016,4.267400000000003,2.0,5.0,60.080000000000005,4.0,10.0
B,Dopamine D4 receptor,7.080921907623926,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,8.568636235841012,309.41300000000007,3.208120000000002,1.0,3.0,45.230000000000004,3.0,4.0
F,Dopamine D4 receptor,7.8124792791635365,308.42500000000007,3.813120000000003,1.0,2.0,32.34,3.0,4.0
F,Dopamine D4 receptor,8.443697499232712,310.40100000000007,2.1507199999999997,1.0,4.0,48.470000000000006,3.0,4.0
F,Dopamine D4 receptor,8.468521082957745,311.38900000000007,1.5457199999999998,1.0,5.0,61.36000000000001,3.0,4.0
F,Dopamine D4 receptor,6.964570261815451,359.4730000000001,3.908920000000003,1.0,3.0,35.580000000000005,4.0,4.0
F,Dopamine D4 receptor,6.45717457304082,323.44000000000005,3.598220000000002,1.0,3.0,45.230000000000004,3.0,5.0
F,Dopamine D4 receptor,6.213248577854439,324.42800000000005,2.540820000000001,1.0,4.0,48.470000000000006,3.0,5.0
F,Dopamine D4 receptor,6.245651664288981,325.41600000000005,1.9358199999999999,1.0,5.0,61.36000000000001,3.0,5.0
F,Dopamine D4 receptor,6.268411234813262,323.44000000000005,3.462100000000002,1.0,3.0,45.230000000000004,3.0,5.0
F,Dopamine D4 receptor,7.542118103266008,324.42800000000005,2.4047,1.0,4.0,48.470000000000006,3.0,5.0
F,Dopamine D4 receptor,5.968591535748375,297.362,1.2372999999999994,1.0,5.0,61.36000000000001,3.0,4.0
B,Dopamine D4 receptor,6.325138859262188,309.41300000000007,3.208120000000002,1.0,3.0,45.230000000000004,3.0,4.0
B,Dopamine D4 receptor,6.616184634019569,308.42500000000007,3.813120000000003,1.0,2.0,32.34,3.0,4.0
B,Dopamine D4 receptor,6.404503778174426,310.40100000000007,2.1507199999999997,1.0,4.0,48.470000000000006,3.0,4.0
B,Dopamine D4 receptor,6.555955204081924,311.38900000000007,1.5457199999999998,1.0,5.0,61.36000000000001,3.0,4.0
B,Dopamine D4 receptor,5.035646070707807,359.4730000000001,3.908920000000003,1.0,3.0,35.580000000000005,4.0,4.0
B,Dopamine D4 receptor,6.876148359032914,324.42800000000005,2.4047,1.0,4.0,48.470000000000006,3.0,5.0
B,Dopamine D4 receptor,5.575608445589722,297.362,1.2372999999999994,1.0,5.0,61.36000000000001,3.0,4.0
B,Dopamine D4 receptor,6.444784594873927,423.5860000000001,3.7951000000000024,0.0,7.0,46.42,4.0,8.0
B,Dopamine D4 receptor,7.053056729302175,338.45500000000015,2.841400000000001,2.0,2.0,51.370000000000005,4.0,3.0
F,Dopamine D4 receptor,8.744727494896694,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D4 receptor,8.568636235841012,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,8.3767507096021,322.4080000000001,3.807520000000002,2.0,4.0,54.38000000000001,3.0,7.0
B,Dopamine D4 receptor,9.698970004336019,322.4080000000001,3.807520000000002,2.0,4.0,54.38000000000001,3.0,7.0
F,Dopamine D4 receptor,7.830031826003108,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D4 receptor,7.680061560019691,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D4 receptor,6.570005615848293,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D4 receptor,7.789949150124863,453.5390000000002,2.6421200000000002,2.0,5.0,101.39,4.0,5.0
F,Dopamine D4 receptor,7.289967300934246,473.95700000000033,2.9871000000000016,2.0,5.0,101.38999999999997,4.0,5.0
F,Dopamine D4 receptor,8.070019409484486,440.5000000000003,1.7286999999999995,2.0,6.0,114.27999999999997,4.0,5.0
F,Dopamine D4 receptor,7.910094888560602,440.5000000000003,1.7286999999999995,2.0,6.0,114.27999999999997,4.0,5.0
B,Dopamine D4 receptor,6.959991363986458,326.47,1.7704200000000003,4.0,4.0,118.42,1.0,8.0
B,Dopamine D4 receptor,5.650000220873455,541.4750000000001,2.1236,6.0,7.0,205.90999999999997,1.0,8.0
B,Dopamine D4 receptor,6.170001911302621,561.4650000000003,2.1335999999999995,6.0,7.0,205.90999999999997,2.0,6.0
B,Dopamine D4 receptor,5.180000294489514,388.30300000000005,1.9560000000000013,4.0,3.0,121.08000000000001,2.0,6.0
B,Dopamine D4 receptor,5.0,339.468,3.0020000000000016,1.0,5.0,48.050000000000004,4.0,4.0
B,Dopamine D4 receptor,8.3767507096021,322.4080000000001,3.807520000000002,2.0,4.0,54.38000000000001,3.0,7.0
B,Dopamine D4 receptor,8.431798275933005,332.44700000000006,4.122200000000004,0.0,3.0,15.71,4.0,4.0
B,Dopamine D4 receptor,8.161150909262744,334.4230000000001,2.3762000000000008,1.0,4.0,59.370000000000005,3.0,4.0
B,Dopamine D4 receptor,8.1249387366083,334.4230000000001,2.6274000000000006,1.0,4.0,59.370000000000005,3.0,4.0
B,Dopamine D4 receptor,6.688246138944246,280.375,2.6565199999999995,1.0,4.0,55.040000000000006,3.0,3.0
B,Dopamine D4 receptor,6.671620396561262,346.4270000000001,2.6695,3.0,4.0,65.12,3.0,7.0
B,Dopamine D4 receptor,8.795880017344075,405.494,3.719800000000003,2.0,5.0,59.95,4.0,8.0
B,Dopamine D4 receptor,8.853871964321762,419.521,4.022800000000003,1.0,5.0,48.95,4.0,9.0
B,Dopamine D4 receptor,4.086186147616283,658.9200000000001,8.692200000000007,2.0,6.0,96.36000000000001,3.0,11.0
B,Dopamine D4 receptor,9.744727494896694,301.4340000000001,3.001500000000002,1.0,2.0,35.580000000000005,3.0,2.0
B,Dopamine D4 receptor,7.619788758288394,364.28700000000003,3.3889000000000014,2.0,2.0,48.13,3.0,3.0
B,Dopamine D4 receptor,7.769551078621726,341.24199999999996,3.090300000000001,1.0,5.0,51.97,3.0,5.0
B,Dopamine D4 receptor,8.0,320.50200000000007,3.847940000000002,1.0,3.0,32.34,2.0,6.0
B,Dopamine D4 receptor,5.229147988357856,334.44500000000016,2.10442,1.0,6.0,70.58,3.0,4.0
B,Dopamine D4 receptor,4.966576244513051,345.46800000000013,2.9863000000000017,0.0,6.0,47.36,3.0,6.0
B,Dopamine D4 receptor,5.522878745280337,343.51500000000027,3.5261000000000013,2.0,2.0,44.370000000000005,3.0,7.0
B,Dopamine D4 receptor,4.772884917410875,658.9200000000001,8.692200000000007,2.0,6.0,96.36000000000001,3.0,11.0
F,Dopamine D5 receptor,5.0,450.4060000000002,4.746200000000005,2.0,3.0,60.77,3.0,6.0
F,Dopamine D5 receptor,8.698970004336019,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D5 receptor,8.853871964321762,289.762,3.0288000000000013,3.0,3.0,52.49,3.0,1.0
F,Dopamine D5 receptor,8.356547323513812,363.3730000000001,3.2909400000000018,1.0,6.0,90.12,4.0,3.0
F,Dopamine D5 receptor,7.920818753952375,389.3580000000002,3.146140000000001,1.0,6.0,86.21000000000001,3.0,5.0
B,Dopamine D5 receptor,7.021819483062586,343.38600000000014,3.115000000000001,0.0,5.0,56.89,5.0,2.0
B,Dopamine D5 receptor,7.086716098239582,295.342,2.4326,1.0,4.0,67.75,4.0,1.0
B,Dopamine D5 receptor,7.025028005701931,463.96500000000015,5.022400000000005,0.0,6.0,66.12,5.0,4.0
B,Dopamine D5 receptor,7.023191662661934,433.9390000000003,5.013800000000004,0.0,5.0,56.89,5.0,3.0
B,Dopamine D5 receptor,7.133712660915805,433.9390000000003,5.013800000000004,0.0,5.0,56.89,5.0,3.0
B,Dopamine D5 receptor,6.774690718274137,413.5210000000001,4.668820000000004,0.0,5.0,56.89,5.0,3.0
B,Dopamine D5 receptor,7.308918507877031,399.4940000000003,4.360400000000004,0.0,5.0,56.89,5.0,3.0
B,Dopamine D5 receptor,7.560667306169737,435.91100000000006,4.5572000000000035,0.0,6.0,66.12,5.0,3.0
B,Dopamine D5 receptor,7.595166283380062,401.46600000000007,3.903800000000002,0.0,6.0,66.12,5.0,3.0
B,Dopamine D5 receptor,7.366531544420414,405.8850000000002,4.548600000000003,0.0,5.0,56.89,5.0,2.0
B,Dopamine D5 receptor,7.371611069949688,405.8850000000002,4.548600000000003,0.0,5.0,56.89,5.0,2.0
B,Dopamine D5 receptor,7.576754126063192,385.4670000000001,4.2036200000000035,0.0,5.0,56.89,5.0,2.0
B,Dopamine D5 receptor,7.094743951251549,371.4400000000002,3.8952000000000027,0.0,5.0,56.89,5.0,2.0
B,Dopamine D5 receptor,7.238824186844268,423.9000000000001,4.098100000000003,0.0,6.0,66.12,4.0,4.0
B,Dopamine D5 receptor,7.4723700991286615,389.4550000000001,3.444700000000002,0.0,6.0,66.12,4.0,4.0
B,Dopamine D5 receptor,7.199970640755866,393.87400000000014,4.089500000000004,0.0,5.0,56.89,4.0,3.0
B,Dopamine D5 receptor,7.251037138743839,393.87400000000014,4.089500000000003,0.0,5.0,56.89,4.0,3.0
B,Dopamine D5 receptor,7.357535479757878,373.45600000000013,3.7445200000000023,0.0,5.0,56.89,4.0,3.0
B,Dopamine D5 receptor,6.987162775294828,359.4290000000001,3.4361000000000024,0.0,5.0,56.89,4.0,3.0
B,Dopamine D5 receptor,7.232844133917819,449.9380000000001,4.947300000000005,0.0,6.0,66.12,5.0,3.0
B,Dopamine D5 receptor,7.20690839982342,415.4930000000001,4.293900000000003,0.0,6.0,66.12,5.0,3.0
B,Dopamine D5 receptor,7.095825631715837,419.91200000000026,4.938700000000003,0.0,5.0,56.89,5.0,2.0
B,Dopamine D5 receptor,7.355561410532162,419.91200000000026,4.938700000000003,0.0,5.0,56.89,5.0,2.0
B,Dopamine D5 receptor,7.562249437179612,399.4940000000001,4.593720000000004,0.0,5.0,56.89,5.0,2.0
